"Date","EventId","Source","Level","Summary","Message"
"9/29/2025 3:12:32 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/29/2025 3:12:32 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 791 to 792.","The system session has transitioned from 791 to 792.

Reason 16777220 

BootId: 22"
"9/29/2025 3:12:32 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/29/2025 3:12:38 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 792 to 793.","The system session has transitioned from 792 to 793.

Reason InputMouse 

BootId: 22"
"9/29/2025 3:20:25 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/29/2025 3:20:25 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 793 to 794.","The system session has transitioned from 793 to 794.

Reason 16777224 

BootId: 22"
"9/29/2025 3:20:25 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/29/2025 3:21:39 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 794 to 795.","The system session has transitioned from 794 to 795.

Reason InputMouse 

BootId: 22"
"9/29/2025 4:20:26 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/29/2025 4:20:26 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 795 to 796.","The system session has transitioned from 795 to 796.

Reason 16777224 

BootId: 22"
"9/29/2025 4:20:26 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/29/2025 4:22:40 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 796 to 797.","The system session has transitioned from 796 to 797.

Reason InputMouse 

BootId: 22"
"9/29/2025 5:20:26 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/29/2025 5:20:26 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 797 to 798.","The system session has transitioned from 797 to 798.

Reason 16777224 

BootId: 22"
"9/29/2025 5:20:26 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/29/2025 5:22:09 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 798 to 799.","The system session has transitioned from 798 to 799.

Reason InputMouse 

BootId: 22"
"9/29/2025 6:20:27 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/29/2025 6:20:27 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 799 to 800.","The system session has transitioned from 799 to 800.

Reason 16777224 

BootId: 22"
"9/29/2025 6:20:27 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/29/2025 6:21:14 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 800 to 801.","The system session has transitioned from 800 to 801.

Reason InputMouse 

BootId: 22"
"9/29/2025 7:25:31 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/29/2025 7:25:31 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 801 to 802.","The system session has transitioned from 801 to 802.

Reason 16777224 

BootId: 22"
"9/29/2025 7:25:31 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/29/2025 7:26:31 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 802 to 803.","The system session has transitioned from 802 to 803.

Reason InputMouse 

BootId: 22"
"9/29/2025 7:39:11 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/29/2025 7:39:12 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/29/2025 7:39:12 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 803 to 804.","The system session has transitioned from 803 to 804.

Reason InputMouse 

BootId: 22"
"9/29/2025 7:39:12 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/29/2025 7:39:17 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 804 to 805.","The system session has transitioned from 804 to 805.

Reason InputMouse 

BootId: 22"
"9/29/2025 7:50:49 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/29/2025 7:50:49 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 805 to 806.","The system session has transitioned from 805 to 806.

Reason 55 

BootId: 22"
"9/29/2025 7:50:49 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/29/2025 7:50:54 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 806 to 807.","The system session has transitioned from 806 to 807.

Reason 55 

BootId: 22"
"9/29/2025 8:14:17 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"9/29/2025 8:14:17 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 807 to 808.","The system session has transitioned from 807 to 808.

Reason PolicyChange 

BootId: 22"
"9/29/2025 8:14:41 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/29/2025 8:14:50 AM","105","WudfUsbccidDriver","Information","The Smartcard reader reported the following class descriptor (part 2).","The Smartcard reader reported the following class descriptor (part 2)."
"9/29/2025 8:15:10 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 808 to 809.","The system session has transitioned from 808 to 809.

Reason SessionUnlock 

BootId: 22"
"9/29/2025 8:15:10 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/29/2025 8:17:57 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Keyboard."
"9/29/2025 8:17:57 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 809 to 811.","The system session has transitioned from 809 to 811.

Reason InputAccelerometer 

BootId: 22"
"9/29/2025 8:31:53 AM","12","Microsoft-Windows-Kernel-General","Information","The operating system started at system time ‎2025‎-‎09‎-‎29T12:31:52.500000000Z.","The operating system started at system time ‎2025‎-‎09‎-‎29T12:31:52.500000000Z."
"9/29/2025 8:31:55 AM","41","Microsoft-Windows-Kernel-Power","Critical","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly."
"9/29/2025 8:32:09 AM","12","Microsoft-Windows-Wininit","Information","LSASS.exe was started as a protected process with level: 4.","LSASS.exe was started as a protected process with level: 4."
"9/29/2025 8:32:09 AM","105","WudfUsbccidDriver","Information","The Smartcard reader reported the following class descriptor (part 2).","The Smartcard reader reported the following class descriptor (part 2)."
"9/29/2025 8:32:10 AM","6008","EventLog","Error","The previous system shutdown at 8:30:51 AM on ‎9/‎29/‎2025 was unexpected.","The previous system shutdown at 8:30:51 AM on ‎9/‎29/‎2025 was unexpected."
"9/29/2025 12:21:35 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 0 to 1.","The system session has transitioned from 0 to 1.

Reason SessionUnlock 

BootId: 23"
"9/29/2025 12:21:35 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/29/2025 12:21:57 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 1 to 2.","The system session has transitioned from 1 to 2.

Reason SessionUnlock 

BootId: 23"
"9/29/2025 12:27:41 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/29/2025 12:27:41 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 2 to 3.","The system session has transitioned from 2 to 3.

Reason InputHid 

BootId: 23"
"9/29/2025 12:28:25 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 3 to 4.","The system session has transitioned from 3 to 4.

Reason SessionUnlock 

BootId: 23"
"9/29/2025 12:28:25 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/29/2025 12:29:15 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/29/2025 12:29:15 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 4 to 6.","The system session has transitioned from 4 to 6.

Reason InputHid 

BootId: 23"
"9/29/2025 8:30:52 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/29/2025 8:32:59 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 6 to 7.","The system session has transitioned from 6 to 7.

Reason PolicyChange 

BootId: 23"
"9/29/2025 8:32:59 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"9/29/2025 8:32:59 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 7 to 8.","The system session has transitioned from 7 to 8.

Reason PolicyChange 

BootId: 23"
"9/29/2025 8:37:51 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/29/2025 8:37:51 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 8 to 9.","The system session has transitioned from 8 to 9.

Reason 55 

BootId: 23"
"9/29/2025 8:37:51 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/29/2025 8:37:57 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 9 to 10.","The system session has transitioned from 9 to 10.

Reason 55 

BootId: 23"
"9/29/2025 9:23:53 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/29/2025 9:23:53 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/29/2025 9:23:53 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 10 to 11.","The system session has transitioned from 10 to 11.

Reason InputMouse 

BootId: 23"
"9/29/2025 9:23:53 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/29/2025 9:24:00 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 11 to 12.","The system session has transitioned from 11 to 12.

Reason InputMouse 

BootId: 23"
"9/30/2025 12:38:55 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 12:38:55 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 12 to 13.","The system session has transitioned from 12 to 13.

Reason 16777220 

BootId: 23"
"9/30/2025 12:38:55 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 1:00:46 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 13 to 14.","The system session has transitioned from 13 to 14.

Reason InputMouse 

BootId: 23"
"9/30/2025 1:00:46 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 1:00:46 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 14 to 15.","The system session has transitioned from 14 to 15.

Reason 16777220 

BootId: 23"
"9/30/2025 1:00:46 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 1:02:12 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 15 to 16.","The system session has transitioned from 15 to 16.

Reason InputMouse 

BootId: 23"
"9/30/2025 1:02:13 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 1:02:13 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 16 to 17.","The system session has transitioned from 16 to 17.

Reason 16777220 

BootId: 23"
"9/30/2025 1:02:13 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 1:03:34 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 17 to 18.","The system session has transitioned from 17 to 18.

Reason InputMouse 

BootId: 23"
"9/30/2025 2:04:36 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 2:04:36 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 18 to 19.","The system session has transitioned from 18 to 19.

Reason 16777220 

BootId: 23"
"9/30/2025 2:04:36 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 2:37:39 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 19 to 20.","The system session has transitioned from 19 to 20.

Reason InputMouse 

BootId: 23"
"9/30/2025 2:37:39 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 2:37:39 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 20 to 21.","The system session has transitioned from 20 to 21.

Reason 16777220 

BootId: 23"
"9/30/2025 2:37:39 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 2:42:41 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 21 to 22.","The system session has transitioned from 21 to 22.

Reason InputMouse 

BootId: 23"
"9/30/2025 3:13:55 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 3:13:55 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 22 to 23.","The system session has transitioned from 22 to 23.

Reason 16777220 

BootId: 23"
"9/30/2025 3:13:55 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 3:14:03 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 23 to 24.","The system session has transitioned from 23 to 24.

Reason InputMouse 

BootId: 23"
"9/30/2025 4:14:19 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 4:14:19 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 24 to 25.","The system session has transitioned from 24 to 25.

Reason 16777220 

BootId: 23"
"9/30/2025 4:14:19 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 4:19:21 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 25 to 26.","The system session has transitioned from 25 to 26.

Reason InputMouse 

BootId: 23"
"9/30/2025 4:38:55 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 4:38:55 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 26 to 27.","The system session has transitioned from 26 to 27.

Reason 16777220 

BootId: 23"
"9/30/2025 4:38:55 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 4:43:56 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 27 to 28.","The system session has transitioned from 27 to 28.

Reason InputMouse 

BootId: 23"
"9/30/2025 4:43:56 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 4:43:56 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 28 to 29.","The system session has transitioned from 28 to 29.

Reason 16777220 

BootId: 23"
"9/30/2025 4:43:56 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 4:48:58 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 29 to 30.","The system session has transitioned from 29 to 30.

Reason InputMouse 

BootId: 23"
"9/30/2025 4:48:58 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 4:48:58 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 30 to 31.","The system session has transitioned from 30 to 31.

Reason 16777220 

BootId: 23"
"9/30/2025 4:48:58 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 4:52:22 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 31 to 32.","The system session has transitioned from 31 to 32.

Reason InputMouse 

BootId: 23"
"9/30/2025 4:52:22 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/30/2025 4:52:22 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 32 to 33.","The system session has transitioned from 32 to 33.

Reason 16777220 

BootId: 23"
"9/30/2025 4:52:22 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/30/2025 4:54:01 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 33 to 34.","The system session has transitioned from 33 to 34.

Reason InputMouse 

BootId: 23"
"9/30/2025 7:35:02 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/30/2025 7:35:03 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/30/2025 7:35:03 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 34 to 35.","The system session has transitioned from 34 to 35.

Reason InputMouse 

BootId: 23"
"9/30/2025 7:35:03 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/30/2025 7:35:09 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 35 to 36.","The system session has transitioned from 35 to 36.

Reason InputMouse 

BootId: 23"
"9/30/2025 7:44:07 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/30/2025 7:44:07 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 36 to 37.","The system session has transitioned from 36 to 37.

Reason 55 

BootId: 23"
"9/30/2025 7:44:07 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/30/2025 7:44:14 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 37 to 38.","The system session has transitioned from 37 to 38.

Reason 55 

BootId: 23"
"9/30/2025 8:10:47 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"9/30/2025 8:10:47 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 38 to 39.","The system session has transitioned from 38 to 39.

Reason PolicyChange 

BootId: 23"
"9/30/2025 8:10:57 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/30/2025 8:11:10 AM","105","WudfUsbccidDriver","Information","The Smartcard reader reported the following class descriptor (part 2).","The Smartcard reader reported the following class descriptor (part 2)."
"9/30/2025 8:11:16 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 39 to 40.","The system session has transitioned from 39 to 40.

Reason SessionUnlock 

BootId: 23"
"9/30/2025 8:11:16 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/30/2025 8:11:44 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Touchpad."
"9/30/2025 8:11:44 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 40 to 42.","The system session has transitioned from 40 to 42.

Reason InputPoUserPresent 

BootId: 23"
"9/30/2025 2:38:17 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 42 to 43.","The system session has transitioned from 42 to 43.

Reason SessionUnlock 

BootId: 23"
"9/30/2025 2:38:17 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/30/2025 2:38:18 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 43 to 44.","The system session has transitioned from 43 to 44.

Reason SessionUnlock 

BootId: 23"
"9/30/2025 2:48:28 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/30/2025 2:48:28 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 44 to 45.","The system session has transitioned from 44 to 45.

Reason InputHid 

BootId: 23"
"9/30/2025 7:15:58 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 45 to 46.","The system session has transitioned from 45 to 46.

Reason PolicyChange 

BootId: 23"
"9/30/2025 7:15:58 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"9/30/2025 7:16:54 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/30/2025 7:16:54 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 46 to 48.","The system session has transitioned from 46 to 48.

Reason InputHid 

BootId: 23"
"9/30/2025 7:17:38 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 48 to 49.","The system session has transitioned from 48 to 49.

Reason SessionUnlock 

BootId: 23"
"9/30/2025 7:17:38 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/30/2025 7:18:35 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"9/30/2025 7:18:35 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 49 to 51.","The system session has transitioned from 49 to 51.

Reason PolicyChange 

BootId: 23"
"9/30/2025 7:19:09 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/30/2025 7:19:27 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 51 to 52.","The system session has transitioned from 51 to 52.

Reason PolicyChange 

BootId: 23"
"9/30/2025 7:19:27 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"9/30/2025 7:19:28 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 52 to 53.","The system session has transitioned from 52 to 53.

Reason PolicyChange 

BootId: 23"
"9/30/2025 7:24:15 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/30/2025 7:24:15 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 53 to 54.","The system session has transitioned from 53 to 54.

Reason 55 

BootId: 23"
"9/30/2025 7:24:15 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/30/2025 7:24:22 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 54 to 55.","The system session has transitioned from 54 to 55.

Reason 55 

BootId: 23"
"10/1/2025 2:51:47 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"10/1/2025 2:51:47 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 55 to 56.","The system session has transitioned from 55 to 56.

Reason PolicyChange 

BootId: 23"
"10/1/2025 2:52:00 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 56 to 57.","The system session has transitioned from 56 to 57.

Reason PolicyChange 

BootId: 23"
"10/1/2025 2:52:00 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"10/1/2025 2:52:03 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 57 to 58.","The system session has transitioned from 57 to 58.

Reason PolicyChange 

BootId: 23"
"10/1/2025 2:58:36 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"10/1/2025 2:58:36 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 58 to 59.","The system session has transitioned from 58 to 59.

Reason 55 

BootId: 23"
"10/1/2025 2:58:36 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"10/1/2025 2:58:42 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 59 to 60.","The system session has transitioned from 59 to 60.

Reason 55 

BootId: 23"
"10/1/2025 8:16:11 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"10/1/2025 8:16:11 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 60 to 61.","The system session has transitioned from 60 to 61.

Reason PolicyChange 

BootId: 23"
"10/1/2025 8:16:17 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"10/1/2025 8:16:39 AM","105","WudfUsbccidDriver","Information","The Smartcard reader reported the following class descriptor (part 2).","The Smartcard reader reported the following class descriptor (part 2)."
"10/1/2025 9:46:58 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 61 to 62.","The system session has transitioned from 61 to 62.

Reason SessionUnlock 

BootId: 23"
